Variable,Value
curve_16,3.7
curve_16,3.3
curve_16,3.8
curve_16,4.1
curve_16,3.7
curve_16,3.6
curve_16,3.8
curve_16,3.5
curve_16,3.5
curve_16,4.2
curve_16,3.6
curve_16,4.2
curve_16,4.0
curve_16,3.4
curve_16,4.3
curve_16,4.0
curve_16,3.7
curve_16,3.8
curve_16,4.1
curve_16,3.9
curve_16,4.0
curve_16,4.3
curve_16,4.3
curve_16,4.4
curve_16,4.4
curve_16,4.0
curve_16,4.4
curve_16,4.5
curve_16,4.6
curve_16,4.9
curve_16,4.7
curve_16,4.8
curve_16,4.8
curve_16,4.8
curve_16,5.0
curve_16,4.8
curve_16,4.7
curve_16,4.9
curve_16,4.6
curve_16,5.1
curve_16,4.9
curve_16,4.9
curve_16,5.2
curve_16,5.1
curve_16,5.2
curve_16,5.3
curve_16,5.0
curve_16,5.3
curve_16,5.1
curve_16,5.2
curve_16,5.0
curve_16,5.3
curve_16,5.6
curve_16,5.4
curve_16,5.3
curve_16,5.4
curve_16,5.4
curve_16,5.3
curve_16,5.9
curve_16,6.3
curve_16,5.3
curve_16,5.4
curve_16,6.1
curve_16,5.0
curve_16,5.7
curve_16,6.2
curve_16,5.3
curve_16,6.3
curve_16,5.8
curve_16,5.2
curve_16,5.8
curve_16,5.3
curve_16,5.6
curve_16,6.1
curve_16,6.0
curve_16,5.6
curve_16,6.1
curve_16,5.4
curve_16,5.1
curve_16,5.7
curve_16,5.1
curve_16,5.3
curve_16,6.1
curve_16,5.3
curve_16,5.8
curve_16,5.9
curve_16,4.9
curve_16,6.4
curve_16,5.4
curve_16,5.4
curve_16,5.8
curve_16,5.8
curve_16,5.4
curve_16,5.3
curve_16,6.0
curve_16,5.7
curve_16,4.9
curve_16,5.5
curve_16,6.3
curve_16,5.8
curve_16,5.1
curve_16,6.1
curve_16,5.2
curve_16,5.2
curve_16,6.0
curve_16,5.1
curve_16,5.8
curve_16,5.8
curve_16,5.3
curve_16,5.9
curve_16,5.6
curve_16,5.3
curve_16,5.8
curve_16,5.5
curve_16,5.8
curve_16,5.6
curve_16,5.6
curve_16,5.9
curve_16,5.6
curve_16,5.6
curve_16,5.6
curve_16,5.6
curve_16,5.4
curve_16,5.4
curve_16,5.6
curve_16,5.6
curve_16,5.2
curve_16,6.1
curve_16,5.5
curve_16,5.3
curve_16,5.7
curve_16,5.9
curve_16,4.9
curve_16,5.4
curve_16,5.4
curve_16,4.9
curve_16,6.0
curve_16,5.9
curve_16,5.3
curve_16,6.2
curve_16,5.6
curve_16,5.3
curve_16,6.2
curve_16,5.3
curve_16,5.5
curve_16,6.2
curve_16,5.1
curve_16,5.7
curve_16,6.4
curve_16,5.7
curve_16,5.3
curve_16,5.9
curve_16,6.2
curve_16,5.7
curve_16,6.3
curve_16,5.9
curve_16,5.5
curve_16,6.5
curve_16,5.5
curve_16,5.9
curve_16,6.6
curve_16,5.9
curve_16,5.5
curve_16,5.9
curve_16,5.8
curve_16,5.9
curve_16,6.4
curve_16,6.5
curve_16,6.1
curve_16,6.5
curve_16,6.7
curve_16,6.1
curve_16,6.3
curve_16,6.6
curve_16,6.3
curve_16,6.8
curve_16,6.6
curve_16,6.1
curve_16,6.6
curve_16,6.1
curve_16,6.3
curve_16,6.5
curve_16,6.8
curve_16,6.6
curve_16,6.8
curve_16,6.9
curve_16,6.7
curve_16,6.9
curve_16,6.8
curve_16,6.8
curve_16,6.7
curve_16,6.8
curve_16,6.8
curve_16,7.0
curve_16,7.1
curve_16,7.2
curve_16,7.3
curve_16,7.4
curve_16,6.8
curve_16,7.5
curve_16,7.0
curve_16,7.1
curve_16,7.5
curve_16,7.7
curve_16,7.1
curve_16,8.0
curve_16,7.6
curve_16,7.5
curve_16,7.8
curve_16,8.1
curve_16,7.7
curve_16,8.1
curve_16,8.4
curve_16,7.9
curve_16,7.6
curve_16,8.0
curve_16,7.6
curve_16,7.9
curve_16,8.4
curve_16,7.2
curve_16,8.4
curve_16,8.5
curve_16,8.0
curve_16,8.9
curve_16,8.0
curve_16,8.3
curve_16,8.7
curve_16,8.9
curve_16,8.1
curve_16,8.3
curve_16,8.7
curve_16,8.0
curve_16,8.8
curve_16,9.1
curve_16,8.5
curve_16,9.4
curve_16,9.1
curve_16,8.5
curve_16,8.8
curve_16,9.6
curve_16,9.2
curve_16,8.9
curve_16,9.6
curve_16,8.5
curve_16,8.9
curve_16,9.2
curve_16,8.5
curve_16,9.1
curve_16,9.4
curve_16,8.7
curve_16,9.7
curve_16,9.3
curve_16,9.0
curve_16,9.6
curve_16,8.9
curve_16,9.1
curve_16,9.6
curve_16,8.9
curve_16,9.5
curve_16,9.4
curve_16,9.1
curve_16,9.6
curve_16,9.4
curve_16,9.0
curve_16,9.4
curve_16,9.4
curve_16,10.0
curve_16,9.6
curve_16,9.8
curve_16,9.1
curve_16,9.1
curve_16,9.3
curve_16,8.5
curve_16,8.9
curve_16,9.3
curve_16,8.9
curve_16,9.1
curve_16,8.9
curve_16,8.9
curve_16,8.9
curve_16,8.8
curve_16,8.7
curve_16,0.0
curve_16,0.0
curve_16,0.0
